	SBP_Male	GDP	TC_Male	Country	Year	TC_Male_mg/dL
1419	123.2312	138.013354066	4.195819	Ethiopia	1982	162.000733591
1420	123.3223	144.794773493	4.183625	Ethiopia	1983	161.52992278
1421	123.4359	136.188424393	4.17495	Ethiopia	1984	161.194980695
1422	123.5331	117.153672466	4.165546	Ethiopia	1985	160.831891892
1423	123.6704	124.412756065	4.159589	Ethiopia	1986	160.601891892
1424	123.8274	137.178091945	4.151201	Ethiopia	1987	160.278030888
1425	124.0322	133.486889869	4.145634	Ethiopia	1988	160.063088803
1426	124.2492	128.716647048	4.140209	Ethiopia	1989	159.853629344
1427	124.4842	127.888127414	4.135235	Ethiopia	1990	159.661583012
1428	124.6628	114.804178507	4.124786	Ethiopia	1991	159.258146718
1429	124.8605	101.338162689	4.117709	Ethiopia	1992	158.984903475
1430	125.0676	110.859587118	4.115631	Ethiopia	1993	158.904671815
1431	125.2467	110.715170758	4.112762	Ethiopia	1994	158.793899614
1432	125.4184	113.87153413	4.10952	Ethiopia	1995	158.668725869
1433	125.5881	124.248115914	4.108547	Ethiopia	1996	158.631158301
1434	125.7617	124.524759752	4.107821	Ethiopia	1997	158.603127413
1435	125.9346	116.946005162	4.105413	Ethiopia	1998	158.51015444
1436	126.1484	119.720110442	4.105032	Ethiopia	1999	158.495444015
1437	126.3874	123.680916754	4.10336	Ethiopia	2000	158.430888031
1438	126.6592	130.513441183	4.10215	Ethiopia	2001	158.384169884
1439	126.9703	129.157132957	4.101121	Ethiopia	2002	158.344440154
1440	127.3023	123.253667657	4.096148	Ethiopia	2003	158.152432432
1441	127.6854	136.618729766	4.093547	Ethiopia	2004	158.052007722
1442	128.1182	149.191869673	4.093411	Ethiopia	2005	158.046756757
1443	128.5922	161.5928951	4.097278	Ethiopia	2006	158.196061776
1444	129.0724	176.107403869	4.102507	Ethiopia	2007	158.397953668
1445	129.571	190.863215087	4.110213	Ethiopia	2008	158.695482625
1446	128.8615	1833.57710619	5.059958	Fiji	1980	195.365173745
1447	128.7547	1902.59684524	5.064324	Fiji	1981	195.533745174
1448	128.5872	1742.66608647	5.062898	Fiji	1982	195.478687259
1449	128.3735	1631.65320362	5.054701	Fiji	1983	195.162200772
1450	128.2227	1730.79137695	5.049314	Fiji	1984	194.954208494
1451	128.0876	1624.80094443	5.042019	Fiji	1985	194.672548263
1452	127.9833	1734.07522403	5.04065	Fiji	1986	194.61969112
1453	127.8777	1612.40487752	5.039089	Fiji	1987	194.559420849
1454	127.8102	1625.30202865	5.035534	Fiji	1988	194.422162162
1455	127.7929	1742.22247366	5.036536	Fiji	1989	194.460849421
1456	127.8993	1833.1843637	5.047376	Fiji	1990	194.879382239
1457	127.9654	1767.01744874	5.058099	Fiji	1991	195.293397683
1458	128.0257	1851.80099192	5.072834	Fiji	1992	195.862316602
1459	128.0807	1864.72927435	5.083852	Fiji	1993	196.287722008
1460	128.1269	1932.33179805	5.093859	Fiji	1994	196.674092664
1461	128.2247	1955.29385667	5.105556	Fiji	1995	197.125714286
1462	128.352	2025.48405048	5.117015	Fiji	1996	197.568146718
1463	128.4664	1959.81459729	5.12582	Fiji	1997	197.908108108
1464	128.5961	1966.64640595	5.133162	Fiji	1998	198.191583012
1465	128.7135	2123.15951006	5.143234	Fiji	1999	198.58046332
1466	128.8329	2074.74731803	5.148417	Fiji	2000	198.780579151
1467	128.9351	2108.28927853	5.15352	Fiji	2001	198.977606178
1468	129.0269	2171.60737783	5.15566	Fiji	2002	199.06023166
1469	129.1611	2190.63190817	5.158084	Fiji	2003	199.153822394
1470	129.2885	2301.77048101	5.16013	Fiji	2004	199.232818533
1471	129.387	2308.15825627	5.160519	Fiji	2005	199.247837838
1472	129.4984	2335.32125325	5.162842	Fiji	2006	199.337528958
1473	129.5393	2295.43830036	5.160041	Fiji	2007	199.229382239
1474	129.5842	2296.09835965	5.156559	Fiji	2008	199.094942085
1475	143.1237	15372.879686	6.143405	Finland	1980	237.197104247
1476	142.4901	15504.3850624	6.105411	Finland	1981	235.73015444
1477	141.8555	15887.8732416	6.070332	Finland	1982	234.375752896
1478	141.2303	16271.0309167	6.034141	Finland	1983	232.978416988
1479	140.6235	16687.2723898	5.998597	Finland	1984	231.606061776
1480	140.0504	17166.6039444	5.962791	Finland	1985	230.223590734
1481	139.5939	17562.9661855	5.928856	Finland	1986	228.913359073
1482	139.2469	18124.4322663	5.894763	Finland	1987	227.597027027
1483	138.9172	19015.4036708	5.860754	Finland	1988	226.283938224
1484	138.6051	19908.9577245	5.825991	Finland	1989	224.941737452
1485	138.2767	19921.0231615	5.788141	Finland	1990	223.48034749
1486	137.9005	18623.7803921	5.745089	Finland	1991	221.818108108
1487	137.4825	17874.0253519	5.699276	Finland	1992	220.049266409
1488	137.0679	17643.5451913	5.652864	Finland	1993	218.257297297
1489	136.668	18209.5322036	5.608117	Finland	1994	216.5296139
1490	136.2881	18858.9627125	5.568193	Finland	1995	214.988146718
1491	135.9584	19468.1556669	5.528453	Finland	1996	213.453783784
1492	135.6234	20614.9128879	5.489192	Finland	1997	211.937915058
1493	135.3588	21594.6536551	5.456239	Finland	1998	210.665598456
1494	135.1078	22386.629567	5.419873	Finland	1999	209.261505792
1495	134.9202	23529.5384584	5.387079	Finland	2000	207.995328185
1496	134.8001	24012.1587687	5.355953	Finland	2001	206.793552124
1497	134.7557	24393.3762475	5.326874	Finland	2002	205.670810811
1498	134.7676	24825.009023	5.297653	Finland	2003	204.542586873
1499	134.8243	25774.0647747	5.269422	Finland	2004	203.452586873
1500	134.9073	26435.0234385	5.242926	Finland	2005	202.42957529
1501	135.0228	27495.241364	5.219277	Finland	2006	201.516486486
1502	135.1586	28839.2224061	5.19813	Finland	2007	200.7
1503	135.2823	28789.5438527	5.176038	Finland	2008	199.847027027
1504	138.7831	15641.971055	6.036262	France	1980	233.06030888
1505	138.2685	15716.9047341	6.011605	France	1981	232.108301158
1506	137.7336	16011.1400566	5.982942	France	1982	231.001621622
1507	137.1872	16117.6407731	5.953813	France	1983	229.876949807
1508	136.6779	16265.1401009	5.926994	France	1984	228.841467181
1509	136.1861	16432.9903585	5.900784	France	1985	227.829498069
1510	135.8051	16708.2153438	5.874692	France	1986	226.822084942
1511	135.4924	17009.8313224	5.85045	France	1987	225.886100386
1512	135.2346	17704.0498299	5.826957	France	1988	224.979034749
1513	135.01	18346.2915429	5.803746	France	1989	224.082857143
1514	134.7957	18731.662022	5.778323	France	1990	223.101274131
1515	134.5794	18836.7333385	5.755478	France	1991	222.219227799
1516	134.3978	19029.934625	5.732898	France	1992	221.347413127
1517	134.1778	18822.69755	5.707914	France	1993	220.382779923
1518	133.9824	19166.1967696	5.68466	France	1994	219.484942085
1519	133.7924	19478.1758056	5.661132	France	1995	218.576525097
1520	133.6171	19606.05309	5.637569	France	1996	217.666756757
1521	133.4393	19952.9059119	5.615547	France	1997	216.816486486
1522	133.2492	20539.070067	5.594913	France	1998	216.01980695
1523	133.0615	21146.3952225	5.57486	France	1999	215.245559846
1524	132.8673	21774.9929902	5.553096	France	2000	214.405250965
1525	132.6673	22014.0247411	5.53181	France	2001	213.583397683
1526	132.442	22057.6351531	5.508677	France	2002	212.69023166
1527	132.2214	22098.9917541	5.487043	France	2003	211.854942085
1528	131.981	22495.2448131	5.461874	France	2004	210.883166023
1529	131.7394	22734.2333182	5.435465	France	2005	209.863513514
1530	131.4896	23133.3511349	5.407258	France	2006	208.774440154
1531	131.2794	23516.2231729	5.383863	France	2007	207.871158301
1532	131.0455	23366.4026162	5.359544	France	2008	206.932200772
1533	133.9388	10354.3507563	5.549522	French Polynesia	1980	214.267258687
1534	133.6696	10907.3037029	5.544163	French Polynesia	1981	214.06034749
1535	133.4018	11649.578282	5.54065	French Polynesia	1982	213.924710425
1536	133.1421	11933.7073642	5.538615	French Polynesia	1983	213.846138996
1537	132.8915	12236.9149141	5.535661	French Polynesia	1984	213.732084942
1538	132.6599	12563.1940026	5.531113	French Polynesia	1985	213.556486486
1539	132.4791	13280.7302458	5.529167	French Polynesia	1986	213.481351351
1540	132.3522	13886.1008584	5.524754	French Polynesia	1987	213.310965251
1541	132.4795	13895.8195629	5.531113	French Polynesia	1988	213.556486486
1542	132.3817	13998.8789606	5.528648	French Polynesia	1989	213.461312741
1543	132.2868	14003.2648631	5.525553	French Polynesia	1990	213.341814672
1544	132.4031	14388.881151	5.530026	French Polynesia	1991	213.514517375
1545	132.4947	14231.7675585	5.533889	French Polynesia	1992	213.663667954
1546	132.5559	13970.4776162	5.534217	French Polynesia	1993	213.676332046
1547	132.4246	13810.0918826	5.525511	French Polynesia	1994	213.34019305
1548	132.4416	13608.0519572	5.524539	French Polynesia	1995	213.302664093
1549	132.291	13377.7236731	5.514561	French Polynesia	1996	212.917413127
1550	132.1578	13359.1622357	5.504792	French Polynesia	1997	212.54023166
1551	132.052	13908.5978374	5.49709	French Polynesia	1998	212.242857143
1552	132.1314	14194.822611	5.494884	French Polynesia	1999	212.157683398
1553	132.0697	14507.541462	5.489653	French Polynesia	2000	211.955714286
1554	141.8779	5265.34312155	4.926718	Gabon	1980	190.220772201
1555	141.4633	5373.96344431	4.929913	Gabon	1981	190.344131274
1556	141.0205	5054.61203278	4.928659	Gabon	1982	190.295714286
1557	140.593	5179.04357171	4.921174	Gabon	1983	190.006718147
1558	140.2074	5400.0126585	4.915435	Gabon	1984	189.785135135
1559	139.8418	5113.41563399	4.913797	Gabon	1985	189.721891892
1560	139.4529	4917.13728141	4.905272	Gabon	1986	189.392741313
1561	139.0453	3949.07868738	4.892403	Gabon	1987	188.895868726
1562	138.7008	4318.82821874	4.879589	Gabon	1988	188.401119691
1563	138.3647	4541.66438712	4.865101	Gabon	1989	187.841737452
1564	138.0273	4626.78152884	4.846635	Gabon	1990	187.128764479
1565	137.694	4753.10674571	4.829679	Gabon	1991	186.474092664
1566	137.3782	4459.12339686	4.81817	Gabon	1992	186.02972973
1567	137.0728	4489.09583933	4.810957	Gabon	1993	185.751235521
1568	136.7679	4513.86584321	4.800623	Gabon	1994	185.352239382
1569	136.4391	4600.58429384	4.794182	Gabon	1995	185.103552124
1570	136.1338	4635.67093828	4.784871	Gabon	1996	184.744054054
1571	135.862	4772.77850213	4.778288	Gabon	1997	184.48988417
1572	135.6317	4814.99840159	4.774074	Gabon	1998	184.327181467
1573	135.3629	4279.79589536	4.7656	Gabon	1999	184.0
1574	135.1095	4102.62460216	4.753996	Gabon	2000	183.551969112
1575	134.8853	4097.5614237	4.745902	Gabon	2001	183.239459459
1576	134.671	3999.95393286	4.730976	Gabon	2002	182.663166023
1577	134.5068	4015.10733042	4.722516	Gabon	2003	182.336525097
1578	134.3794	3988.36288918	4.719378	Gabon	2004	182.215366795
1579	134.2748	4029.26526552	4.717939	Gabon	2005	182.15980695
1580	134.1927	3999.64221627	4.717822	Gabon	2006	182.155289575
1581	134.141	4143.33458012	4.720254	Gabon	2007	182.249189189
1582	134.0927	4161.43160338	4.722539	Gabon	2008	182.337413127
1583	134.2501	630.476666247	4.255198	Gambia	1980	164.293359073
1584	133.9993	628.438703119	4.240244	Gambia	1981	163.715984556
1585	133.7401	600.749209674	4.225189	Gambia	1982	163.134710425
1586	133.4537	640.417405432	4.207466	Gambia	1983	162.45042471
1587	133.1417	635.850157311	4.188557	Gambia	1984	161.72034749
1588	132.7368	603.270257065	4.165218	Gambia	1985	160.819227799
1589	132.3518	599.081578821	4.14183	Gambia	1986	159.916216216
1590	132.0593	584.642582982	4.120634	Gambia	1987	159.097837838
1591	131.8303	582.188575871	4.102619	Gambia	1988	158.402277992
1592	131.6715	589.463456474	4.086385	Gambia	1989	157.775482625
1593	131.5343	586.297052624	4.069461	Gambia	1990	157.122046332
1594	131.4371	583.321036549	4.054606	Gambia	1991	156.548494208
1595	131.3667	584.073327161	4.039174	Gambia	1992	155.952664093
1596	131.3484	584.272785853	4.02613	Gambia	1993	155.449034749
1597	131.3755	568.900470517	4.015625	Gambia	1994	155.043436293
1598	131.3898	558.012804293	4.004436	Gambia	1995	154.611428571
1599	131.4585	554.600190289	3.996007	Gambia	1996	154.285984556
1600	131.5428	565.732691748	3.988633	Gambia	1997	154.001274131
1601	131.6592	569.335428289	3.982212	Gambia	1998	153.753359073
1602	131.7875	588.834770646	3.979546	Gambia	1999	153.65042471
1603	131.9363	603.595346232	3.97791	Gambia	2000	153.587258687
1604	132.1009	620.153473329	3.976588	Gambia	2001	153.536216216
1605	132.2955	582.399701976	3.974587	Gambia	2002	153.458957529
1606	132.5392	604.068164578	3.975874	Gambia	2003	153.508648649
1607	132.7746	627.759980057	3.980084	Gambia	2004	153.671196911
1608	133.0144	603.989286139	3.984465	Gambia	2005	153.84034749
1609	133.2307	593.575177323	3.991533	Gambia	2006	154.113243243
1610	133.4487	598.08226832	3.997903	Gambia	2007	154.359189189
1611	133.6702	615.083592121	4.003747	Gambia	2008	154.584826255
1612	138.4742	1896.7879005	5.226279	Georgia	1980	201.786833977
1613	138.5129	1980.38749491	5.212887	Georgia	1981	201.26976834
1614	138.5373	2002.99502742	5.197139	Georgia	1982	200.661737452
1615	138.5733	2070.88161715	5.184474	Georgia	1983	200.172741313
1616	138.5871	2164.70366438	5.171001	Georgia	1984	199.652548263
1617	138.5667	2251.84760045	5.156452	Georgia	1985	199.090810811
1618	138.5337	2049.46853308	5.139866	Georgia	1986	198.45042471
1619	138.5158	2058.67730613	5.121152	Georgia	1987	197.727876448
1620	138.4884	2151.63852985	5.101071	Georgia	1988	196.952548263
1621	138.437	1991.5857265	5.078548	Georgia	1989	196.082934363
1622	138.3531	1697.52496043	5.051076	Georgia	1990	195.022239382
1623	138.1576	1329.95827142	5.010481	Georgia	1991	193.454864865
1624	137.7506	727.15326281	4.949707	Georgia	1992	191.108378378
1625	137.3146	510.161352139	4.881995	Georgia	1993	188.494015444
1626	136.8331	461.758758621	4.814095	Georgia	1994	185.872393822
1627	136.309	486.534297642	4.755562	Georgia	1995	183.612432432
1628	135.8557	554.844521441	4.703992	Georgia	1996	181.621312741
1629	135.4948	624.643240691	4.66455	Georgia	1997	180.098455598
1630	135.1989	650.395955137	4.63092	Georgia	1998	178.8
1631	134.9928	674.286726471	4.607786	Georgia	1999	177.906795367
1632	134.8717	691.997705192	4.590133	Georgia	2000	177.225212355
1633	134.7897	730.52569566	4.579473	Georgia	2001	176.813629344
1634	134.759	775.712740848	4.575564	Georgia	2002	176.662702703
1635	134.8043	867.084003742	4.576355	Georgia	2003	176.693243243
1636	134.9034	920.125049774	4.583827	Georgia	2004	176.981737452
1637	135.0437	998.533847879	4.592325	Georgia	2005	177.30984556
1638	135.1912	1083.08988021	4.596777	Georgia	2006	177.481737452
1639	135.2926	1219.44831945	4.5986	Georgia	2007	177.552123552
1640	135.3898	1249.00461854	4.600235	Georgia	2008	177.615250965
1641	140.0198	15798.6953583	5.817773	Germany	1980	224.624440154
1642	139.6293	15858.1367672	5.82312	Germany	1981	224.830888031
1643	139.2487	15810.5531926	5.8256	Germany	1982	224.926640927
1644	138.8596	16101.3146671	5.830352	Germany	1983	225.11011583
1645	138.5004	16613.1734023	5.836397	Germany	1984	225.343513514
1646	138.2059	17037.952903	5.844739	Germany	1985	225.665598456
1647	138.0248	17419.6942087	5.851663	Germany	1986	225.932934363
1648	137.9427	17636.8306336	5.859627	Germany	1987	226.24042471
1649	137.9209	18219.3511154	5.866221	Germany	1988	226.495019305
1650	137.9165	18783.4550265	5.869825	Germany	1989	226.634169884
1651	137.9409	19600.8431916	5.872272	Germany	1990	226.728648649
1652	137.9322	20452.5429585	5.874365	Germany	1991	226.809459459
1653	137.9061	20685.6899793	5.872825	Germany	1992	226.75
1654	137.8374	20344.2175496	5.867403	Germany	1993	226.540656371
1655	137.72	20774.8918252	5.859586	Germany	1994	226.238841699
1656	137.5581	21061.2965287	5.849976	Germany	1995	225.867799228
1657	137.3829	21166.484987	5.835582	Germany	1996	225.312046332
1658	137.2225	21502.7214442	5.821208	Germany	1997	224.757065637
1659	137.0018	21899.7528952	5.805869	Germany	1998	224.164826255
1660	136.7368	22295.0996556	5.788377	Germany	1999	223.489459459
1661	136.4049	22945.7088502	5.76463	Germany	2000	222.572586873
1662	136.0065	23254.039912	5.740538	Germany	2001	221.642393822
1663	135.5652	23217.332027	5.716166	Germany	2002	220.701389961
1664	135.1404	23117.3618828	5.692797	Germany	2003	219.799111969
1665	134.6695	23390.8626524	5.665336	Germany	2004	218.738841699
1666	134.2157	23564.3851679	5.638323	Germany	2005	217.695868726
1667	133.7589	24463.8464686	5.612601	Germany	2006	216.702741313
1668	133.3145	25297.3853934	5.588346	Germany	2007	215.766254826
1669	132.8777	25620.0753923	5.564929	Germany	2008	214.862123552
1670	130.4911	241.946239455	4.192763	Ghana	1980	161.882741313
1671	130.3286	226.75890888	4.180722	Ghana	1981	161.417837838
1672	130.1476	204.182880146	4.169189	Ghana	1982	160.972548263
1673	129.9103	188.148665339	4.15344	Ghana	1983	160.364478764
1674	129.6994	197.486774819	4.128508	Ghana	1984	159.401853282
1675	129.4905	200.936445458	4.104322	Ghana	1985	158.468030888
1676	129.3528	205.167770638	4.0826	Ghana	1986	157.629343629
1677	129.2182	209.06568169	4.061938	Ghana	1987	156.831583012
1678	129.129	214.965180977	4.04353	Ghana	1988	156.120849421
1679	129.0709	219.907600818	4.027636	Ghana	1989	155.507181467
1680	128.9764	221.071669553	4.020993	Ghana	1990	155.250694981
1681	128.9	226.282331793	4.005482	Ghana	1991	154.651814672
1682	128.8414	228.458796837	3.993573	Ghana	1992	154.192007722
1683	128.7684	232.85127615	3.978721	Ghana	1993	153.618571429
1684	128.7102	234.006450344	3.963323	Ghana	1994	153.024054054
1685	128.6967	237.293587455	3.94889	Ghana	1995	152.466795367
1686	128.7603	242.058295883	3.933275	Ghana	1996	151.863899614
1687	128.8348	246.197848048	3.917693	Ghana	1997	151.262277992
1688	128.9078	251.765291276	3.905549	Ghana	1998	150.793397683
1689	128.9835	256.739952579	3.895655	Ghana	1999	150.411389961
1690	129.0577	259.990694421	3.889774	Ghana	2000	150.184324324
1691	129.1373	263.961545762	3.884753	Ghana	2001	149.99046332
1692	129.2149	269.228555261	3.881479	Ghana	2002	149.864054054
1693	129.2745	276.405199167	3.879426	Ghana	2003	149.784787645
1694	129.3139	284.849154864	3.878226	Ghana	2004	149.738455598
1695	129.3691	294.408016869	3.876989	Ghana	2005	149.690694981
1696	129.3996	305.75110708	3.875648	Ghana	2006	149.638918919
1697	129.4272	317.736363312	3.874721	Ghana	2007	149.603127413
1698	129.4649	336.351840162	3.875089	Ghana	2008	149.617335907
1699	133.5645	9559.82486878	5.525091	Greece	1980	213.323976834
1700	133.0583	9327.28585483	5.498217	Greece	1981	212.286370656
1701	132.5472	9164.96753184	5.474919	Greece	1982	211.386833977
1702	132.0547	9013.52541014	5.453352	Greece	1983	210.554131274
1703	131.5333	9149.05923516	5.431199	Greece	1984	209.698803089
1704	131.0806	9342.31435589	5.41268	Greece	1985	208.983783784
1705	130.7771	9359.66658692	5.39497	Greece	1986	208.3
1706	130.532	9117.707644	5.375222	Greece	1987	207.537528958
1707	130.3394	9474.18970428	5.348631	Greece	1988	206.510849421
1708	130.181	9783.02267141	5.326632	Greece	1989	205.661467181
1709	130.0488	9718.09983764	5.304499	Greece	1990	204.806911197
1710	129.8821	9922.26694567	5.279107	Greece	1991	203.826525097
1711	129.7498	9882.29035614	5.254822	Greece	1992	202.888880309
1712	129.6178	9635.28818978	5.230047	Greece	1993	201.932316602
1713	129.4909	9746.49907877	5.204706	Greece	1994	200.953899614
1714	129.3353	9875.02481276	5.183166	Greece	1995	200.122239382
1715	129.1875	10037.3284942	5.158924	Greece	1996	199.186254826
1716	129.0922	10337.4532624	5.138712	Greece	1997	198.405868726
1717	129.0241	10627.6030681	5.122762	Greece	1998	197.79003861
1718	128.9458	10942.8272047	5.103001	Greece	1999	197.027065637
1719	128.8964	11396.2326162	5.086905	Greece	2000	196.405598456
1720	128.8264	11839.3206929	5.066837	Greece	2001	195.630772201
1721	128.7501	12204.5999041	5.048384	Greece	2002	194.918301158
1722	128.6874	12887.7731697	5.034948	Greece	2003	194.39953668
1723	128.6305	13404.2295384	5.019	Greece	2004	193.783783784
