SBP_Male	GDP	TC_Male	Country	Year	Year_base1978
129.9808	189.990113938	3.86886	Chad	2002	4.89897948557
126.7459	2303.71856927	4.830083	Marshall Islands	2002	4.89897948557
132.6175	3516.20791849	4.588541	Botswana	2002	4.89897948557
126.9059	2534.33310004	4.866063	Colombia	2002	4.89897948557
132.0737	1603.04355403	4.681182	Bosnia and Herzegovina	2002	4.89897948557
133.1597	3966.16259585	4.913511	Mauritius	2002	4.89897948557
133.0258	597.522975128	4.078934	Cote d'Ivoire	2002	4.89897948557
132.8372	1887.89573315	4.934442	Romania	2002	4.89897948557
132.3861	10116.0048248	5.424448	Malta	2002	4.89897948557
133.5181	1534.16160216	4.838248	Kazakhstan	2002	4.89897948557
135.5528	5268.59143042	5.023768	Croatia	2002	4.89897948557
131.8416	19763.8391126	5.275505	Italy	2002	4.89897948557
131.5012	356.60523143	4.025734	Benin	2002	4.89897948557
125.8521	1105.95255696	4.384617	China	2002	4.89897948557
129.4565	1243.33827641	4.714108	Paraguay	2002	4.89897948557
132.5868	142.391447858	4.200094	Malawi	2002	4.89897948557
125.4426	5702.90370513	4.893992	Mexico	2002	4.89897948557
126.9671	2427.82450681	4.577965	Maldives	2002	4.89897948557
125.6497	517.596650795	4.521875	Pakistan	2002	4.89897948557
127.0869	1012.12621198	4.606631	Bolivia	2002	4.89897948557
132.2429	5306.7212164	5.019424	Chile	2002	4.89897948557
127.5551	805.95391565	4.526916	Kiribati	2002	4.89897948557
122.0825	620.410249	4.637928	Papua New Guinea	2002	4.89897948557
129.4686	402.62882591	4.306569	Kenya	2002	4.89897948557
131.4297	2215.99611233	4.942969	Micronesia, Fed. Sts.	2002	4.89897948557
128.5271	3892.88035581	4.736033	Panama	2002	4.89897948557
126.736	4052.87874767	4.963492	Malaysia	2002	4.89897948557
130.9867	474.376777125	4.158672	Mauritania	2002	4.89897948557
125.5126	1527.27425799	4.580013	Egypt	2003	5.0
136.6665	172.38693536	3.845833	Niger	2003	5.0
132.896	1581.32037927	4.413425	Swaziland	2003	5.0
136.2	5154.33509622	5.145598	Hungary	2003	5.0
132.3089	1664.15333214	4.684947	Bosnia and Herzegovina	2003	5.0
128.4881	1403.49299209	4.687981	Ecuador	2003	5.0
132.1894	24466.7062975	5.411662	Austria	2003	5.0
135.4391	6054.49886833	5.122863	Slovak Republic	2003	5.0
133.8166	1898.32999236	5.027157	Bulgaria	2003	5.0
130.7093	151.579804021	3.892364	Guinea-Bissau	2003	5.0
129.9527	403.815793091	4.086627	Lesotho	2003	5.0
135.5491	5551.57103929	5.01252	Croatia	2003	5.0
132.5799	29313.021089	5.291124	Sweden	2003	5.0
135.3931	4832.68803772	4.536494	Equatorial Guinea	2003	5.0
131.2579	378.097864639	3.919374	Guinea	2003	5.0
122.1991	618.208301994	4.633156	Papua New Guinea	2003	5.0
133.4151	1047.17437034	4.297983	Congo, Rep.	2003	5.0
136.3812	11013.261659	5.238154	Slovenia	2003	5.0
128.6501	3983.35079559	4.729311	Panama	2003	5.0
128.4813	2129.19339606	4.528015	Suriname	2003	5.0
127.3178	983.850332836	4.161916	Guyana	2003	5.0
130.2749	15165.9273523	5.301184	Spain	2003	5.0
127.7965	826.78676158	4.531284	Kiribati	2003	5.0
128.1383	21586.8319687	5.250002	Kuwait	2003	5.0
126.5258	1197.9147693	4.350642	Honduras	2003	5.0
129.4453	9404.44431207	4.978515	Oman	2003	5.0
130.6325	14536.8882646	5.086646	Bahrain	2003	5.0
131.2078	3733.99241931	4.867713	Brazil	2003	5.0
125.9227	532.99735749	4.509399	Pakistan	2003	5.0
126.8447	26869.6746168	5.089261	Hong Kong, China	2003	5.0
131.9036	21228.0756889	5.070929	Bahamas	2003	5.0
134.9724	38539.9018102	5.474193	Norway	2003	5.0
131.8501	3159.23785172	4.431931	South Africa	2003	5.0
127.5455	4241.88777156	4.660604	Costa Rica	2003	5.0
133.2579	578.967133281	4.073025	Cote d'Ivoire	2003	5.0
135.821	4153.93408578	5.122198	Latvia	2003	5.0
130.82	5871.06544536	5.115118	Palau	2003	5.0
131.5496	400.89533308	4.471466	Sudan	2003	5.0
132.7119	3691.88279895	4.585669	Botswana	2003	5.0
127.7935	399.973587804	4.105276	Haiti	2003	5.0
128.9007	18896.5259193	5.143064	Brunei	2003	5.0
131.3199	865.501273666	4.502297	Azerbaijan	2003	5.0
130.9281	399.061990348	3.742306	Nigeria	2003	5.0
125.3845	399.395956649	4.305322	Bangladesh	2003	5.0
125.1846	932.772753906	4.474205	Solomon Islands	2003	5.0
129.8321	403.678885872	4.305695	Kenya	2003	5.0
128.0373	4865.70502322	4.760038	Lebanon	2003	5.0
124.7772	2327.64421636	4.504105	El Salvador	2003	5.0
127.5245	923.635439535	4.473073	Sri Lanka	2003	5.0
136.1134	4162.57865413	5.15942	Lithuania	2003	5.0
130.773	35394.6287144	5.390238	Switzerland	2003	5.0
127.2816	2592.37626514	4.847953	Colombia	2003	5.0
133.3312	4068.78671392	4.920136	Mauritius	2003	5.0
134.8043	867.084003742	4.576355	Georgia	2003	5.0
135.6133	821.7133693	4.811069	Ukraine	2003	5.0
133.4648	283.078298406	4.029941	Uganda	2003	5.0
133.1279	146.365736147	4.20127	Malawi	2003	5.0
125.5481	5709.41956223	4.899126	Mexico	2003	5.0
132.3629	19834.6326237	5.623507	Andorra	2003	5.0
135.1404	23117.3618828	5.692797	Germany	2003	5.0
131.8576	675.133055128	4.525903	Turkmenistan	2003	5.0
131.6029	2244.02121994	4.945979	Micronesia, Fed. Sts.	2003	5.0
129.1611	2190.63190817	5.158084	Fiji	2003	5.0
136.1098	1371.15693007	4.230783	Cape Verde	2003	5.0
125.0523	4234.67917693	4.729907	Turkey	2003	5.0
132.1295	234.00829396	4.232955	Madagascar	2003	5.0
132.4416	365.444815207	4.210012	Comoros	2003	5.0
132.4022	434.807140592	4.582539	Moldova	2003	5.0
130.199	210.276283131	3.867877	Chad	2003	5.0
134.7676	24825.009023	5.297653	Finland	2003	5.0
131.4433	338.884761287	4.329579	Zambia	2003	5.0
128.1055	34669.3285476	5.239825	United Arab Emirates	2003	5.0
131.6247	6178.85860265	4.961867	Uruguay	2003	5.0
126.1581	1208.99396097	4.403685	China	2003	5.0
126.7429	245.462082756	3.963889	Mali	2003	5.0
132.2214	22098.9917541	5.487043	France	2003	5.0
132.3083	10062.9613036	5.404736	Malta	2003	5.0
131.737	3966.49972903	4.556714	Venezuela	2003	5.0
123.7866	36021.3140821	5.210353	United States	2003	5.0
134.5068	4015.10733042	4.722516	Gabon	2003	5.0
129.2745	276.405199167	3.879426	Ghana	2003	5.0
127.174	2728.9149202	4.590937	Maldives	2003	5.0
126.8887	2310.92083669	4.824752	Marshall Islands	2003	5.0
133.4674	27105.1827076	5.492878	United Kingdom	2003	5.0
132.4155	5455.92674716	5.009424	Chile	2003	5.0
132.5392	604.068164578	3.975874	Gambia	2003	5.0
128.7936	1002.89505527	4.596661	West Bank and Gaza	2003	5.0
126.839	4194.26079906	4.968351	Malaysia	2003	5.0
131.2714	488.49190862	4.159529	Mauritania	2003	5.0
129.5286	1971.51280258	4.701297	Algeria	2003	5.0
132.7057	1381.04083217	4.906776	Albania	2003	5.0
129.9533	235.146023182	3.884649	Burkina Faso	2003	5.0
132.6973	328.777995073	4.330437	Angola	2003	5.0
125.6238	24425.8753884	5.193343	Canada	2003	5.0
134.7276	2150.84064989	4.448506	Namibia	2003	5.0
122.6947	350.888985212	4.306093	Cambodia	2003	5.0
130.1042	5696.61985922	4.502667	Grenada	2003	5.0
129.7681	32022.7839796	5.74859	Iceland	2003	5.0
134.0215	883.245701379	4.664399	Armenia	2003	5.0
129.2377	346.07243037	4.076659	Tanzania	2003	5.0
125.0334	229.208343822	4.229952	Nepal	2003	5.0
127.0741	185.812498923	4.15943	Eritrea	2003	5.0
130.9574	179.928272931	4.19342	Tajikistan	2003	5.0
132.7852	128.607793168	3.949852	Burundi	2003	5.0
133.3528	6529.36089629	4.697646	Libya	2003	5.0
131.7556	24289.7391912	5.453834	Netherlands	2003	5.0
125.1137	1737.62109798	4.286931	Guatemala	2003	5.0
127.8782	1238.39957584	4.702198	Syria	2003	5.0
131.2533	188.403077799	3.84477	Liberia	2003	5.0
128.2393	14529.669651	5.329744	New Zealand	2003	5.0
129.3411	22825.5710219	5.270879	Australia	2003	5.0
124.0268	2164.30141838	4.912539	Thailand	2003	5.0
125.0559	304.834837285	4.257823	Timor-Leste	2003	5.0
127.04	607.725372828	4.322875	Uzbekistan	2003	5.0
132.1412	48685.681208	5.652709	Luxembourg	2003	5.0
130.6826	406.878562441	4.208272	Zimbabwe	2003	5.0
127.3023	123.253667657	4.096148	Ethiopia	2003	5.0
133.4161	1751.17664999	4.825837	Macedonia, FYR	2003	5.0
135.0854	527.821774856	4.71732	Mongolia	2003	5.0
129.2988	8033.09612153	4.585902	Trinidad and Tobago	2003	5.0
135.0287	1656.35703776	5.009639	Montenegro	2003	5.0
128.6874	12887.7731697	5.034948	Greece	2003	5.0
131.9242	10241.6848388	4.773803	Antigua and Barbuda	2003	5.0
128.6094	2454.33508471	4.579662	Tunisia	2003	5.0
129.9002	2071.57331418	5.042074	Tonga	2003	5.0
126.4359	1450.1227243	4.582259	Morocco	2003	5.0
129.5595	625.781927826	4.055424	Cameroon	2003	5.0
132.6956	18796.9430589	5.709717	Greenland	2003	5.0
130.9254	85.2826248304	3.787292	Congo, Dem. Rep.	2003	5.0
131.5141	256.071082403	3.882662	Togo	2003	5.0
135.1954	278.136121805	4.286183	Mozambique	2003	5.0
137.6647	5117.24162368	5.178066	Estonia	2003	5.0
127.0136	6933.15559388	5.066241	Argentina	2003	5.0
127.6358	16755.0305119	5.054185	Macao, China	2003	5.0
127.9996	25110.5003345	5.114777	Singapore	2003	5.0
127.1871	18800.9265225	5.166445	Israel	2003	5.0
127.3108	1027.13129314	4.371693	Nicaragua	2003	5.0
133.7025	1301.981585	4.629882	Vanuatu	2003	5.0
134.0609	4780.65314857	5.274403	Poland	2003	5.0
131.1965	510.213363752	4.086909	Senegal	2003	5.0
129.7691	8873.56807775	4.749224	Barbados	2003	5.0
130.8917	37911.6899302	5.185932	Japan	2003	5.0
131.5169	764.096761253	4.658647	Djibouti	2003	5.0
131.5847	1606.07484339	4.493405	Samoa	2003	5.0
133.6651	1671.20707437	4.837938	Kazakhstan	2003	5.0
129.3383	17311.0434296	4.91712	Puerto Rico	2003	5.0
132.8705	1991.64903697	4.919262	Romania	2003	5.0
136.8977	915.384523352	4.906442	Serbia	2003	5.0
133.0067	221.293932137	3.80557	Sierra Leone	2003	5.0
129.5485	1244.50461596	4.696988	Paraguay	2003	5.0
130.8202	30160.7012362	5.600493	Denmark	2003	5.0
130.683	31134.03018	5.194592	Qatar	2003	5.0
135.7167	28200.0766669	5.5334	Ireland	2003	5.0
128.1638	844.183485732	4.50156	Indonesia	2003	5.0
125.8887	1102.2159712	4.688885	Philippines	2003	5.0
124.9242	505.248936286	4.465763	India	2003	5.0
131.6293	19601.2552424	5.27954	Italy	2003	5.0
135.5663	1518.99982026	5.049054	Belarus	2003	5.0
128.1452	2962.26917906	4.442636	Cuba	2003	5.0
126.5382	907.209671762	4.486407	Bhutan	2003	5.0
131.7261	358.774753007	4.034861	Benin	2003	5.0
126.4446	3664.65161175	4.524552	Belize	2003	5.0
135.626	6913.01024566	5.255895	Seychelles	2003	5.0
132.9796	4924.82000099	4.565329	Dominica	2003	5.0
125.2481	2167.73416411	4.716784	Peru	2003	5.0
124.763	1901.46935614	5.021202	Jordan	2003	5.0
126.9127	1776.72849345	4.976598	Iran	2003	5.0
131.6387	13952.065341	5.309995	Cyprus	2003	5.0
133.8635	245.106399641	4.060073	Rwanda	2003	5.0
131.2269	2121.28903277	4.933708	Russia	2003	5.0
127.2003	1019.61027085	4.600071	Bolivia	2003	5.0
125.47	475.969271421	4.459976	Vietnam	2003	5.0
126.6759	498.224566145	4.839781	Iraq	2003	5.0
130.1357	23097.2126174	5.505271	Belgium	2003	5.0
128.5358	9144.94519425	4.763487	Saudi Arabia	2003	5.0
132.7386	59963.4253447	5.263516	Bermuda	2003	5.0
135.0633	11438.6793621	5.244455	Portugal	2003	5.0
134.6695	23390.8626524	5.665336	Germany	2004	5.09901951359
126.5349	1502.883173	4.570927	Morocco	2004	5.09901951359
127.6639	20776.9973922	5.062269	Macao, China	2004	5.09901951359
131.793	255.661429395	3.877637	Togo	2004	5.09901951359
135.6258	28937.3314301	5.519347	Ireland	2004	5.09901951359
137.17	166.664429602	3.842619	Niger	2004	5.09901951359
135.7571	1701.45090571	5.037079	Belarus	2004	5.09901951359
133.1432	1625.15596547	4.412471	Swaziland	2004	5.09901951359
125.7031	5868.91974101	4.904982	Mexico	2004	5.09901951359
131.015	151.933703078	3.887428	Guinea-Bissau	2004	5.09901951359
129.7849	23750.459812	5.481764	Belgium	2004	5.09901951359
132.0833	701.518077159	4.52981	Turkmenistan	2004	5.09901951359
131.9682	349.085472465	4.329704	Zambia	2004	5.09901951359
131.9882	24945.0477664	5.381481	Austria	2004	5.09901951359
132.4273	30434.4529036	5.263712	Sweden	2004	5.09901951359
135.6542	292.27871427	4.296285	Mozambique	2004	5.09901951359
133.8564	2036.55422685	5.015432	Bulgaria	2004	5.09901951359
128.3289	875.729157568	4.503052	Indonesia	2004	5.09901951359
132.1643	10599.2846683	4.764151	Antigua and Barbuda	2004	5.09901951359
132.1891	20254.3462868	5.609258	Andorra	2004	5.09901951359
127.5634	1068.01336117	4.364943	Nicaragua	2004	5.09901951359
130.8911	383.707665304	4.194221	Zimbabwe	2004	5.09901951359
130.2637	409.281529337	4.08976	Lesotho	2004	5.09901951359
127.7781	4344.08420212	4.660353	Costa Rica	2004	5.09901951359
135.3368	577.10445789	4.702923	Mongolia	2004	5.09901951359
130.695	34380.1928394	5.191237	Qatar	2004	5.09901951359
134.951	11549.7994405	5.229212	Portugal	2004	5.09901951359
134.8243	25774.0647747	5.269422	Finland	2004	5.09901951359
134.2717	257.716000779	4.070602	Rwanda	2004	5.09901951359
134.8698	39830.4120422	5.456786	Norway	2004	5.09901951359
125.2675	2248.41042949	4.704864	Peru	2004	5.09901951359
130.4685	271.474077279	3.877287	Chad	2004	5.09901951359
125.0176	2362.74766742	4.497158	El Salvador	2004	5.09901951359
135.9864	4538.84778199	5.121173	Latvia	2004	5.09901951359
129.903	634.509370634	4.057655	Cameroon	2004	5.09901951359
135.5661	6740.37974438	5.246992	Seychelles	2004	5.09901951359
131.9653	411.73053817	4.481479	Sudan	2004	5.09901951359
127.7465	2688.50842604	4.830788	Colombia	2004	5.09901951359
128.1642	380.180230833	4.097661	Haiti	2004	5.09901951359
133.5134	4265.67968523	4.924791	Mauritius	2004	5.09901951359
126.6684	3713.23378855	4.509643	Belize	2004	5.09901951359
135.8825	928.155291071	4.803853	Ukraine	2004	5.09901951359
131.3845	945.469173456	4.501741	Azerbaijan	2004	5.09901951359
128.6853	18609.1526432	5.137569	Brunei	2004	5.09901951359
128.7172	9261.92193447	4.735894	Saudi Arabia	2004	5.09901951359
127.6339	1012.40708043	4.155835	Guyana	2004	5.09901951359
131.3017	430.579741536	3.751973	Nigeria	2004	5.09901951359
132.7482	19248.8458778	5.70075	Greenland	2004	5.09901951359
134.9034	920.125049774	4.583827	Georgia	2004	5.09901951359
128.8021	2284.29338248	4.52487	Suriname	2004	5.09901951359
126.6836	933.830005	4.487799	Bhutan	2004	5.09901951359
130.0661	2078.98027077	5.052638	Tonga	2004	5.09901951359
128.1908	5147.69066924	4.759703	Lebanon	2004	5.09901951359
133.7131	149.432974835	4.205002	Malawi	2004	5.09901951359
131.2118	88.2430527576	3.783714	Congo, Dem. Rep.	2004	5.09901951359
137.8867	5459.03869145	5.181025	Estonia	2004	5.09901951359
134.9775	2373.42846674	4.449497	Namibia	2004	5.09901951359
135.1496	1730.85865163	4.993103	Montenegro	2004	5.09901951359
133.9192	6681.91262888	4.674017	Libya	2004	5.09901951359
126.8043	711.632637031	4.837055	Iraq	2004	5.09901951359
133.2125	130.979018332	3.948151	Burundi	2004	5.09901951359
132.816	353.231466157	4.336073	Angola	2004	5.09901951359
131.4531	525.849305523	4.085011	Senegal	2004	5.09901951359
131.1956	197.306938491	4.185264	Tajikistan	2004	5.09901951359
128.7048	2576.34390783	4.589958	Tunisia	2004	5.09901951359
134.2524	975.046816591	4.674659	Armenia	2004	5.09901951359
125.2244	303.585948601	4.243966	Timor-Leste	2004	5.09901951359
127.4287	180.973696046	4.149958	Eritrea	2004	5.09901951359
125.214	24936.825391	5.177506	Canada	2004	5.09901951359
132.8102	354.895702809	4.204817	Comoros	2004	5.09901951359
125.1036	234.783326129	4.213412	Nepal	2004	5.09901951359
134.245	5039.11715016	5.273092	Poland	2004	5.09901951359
129.6877	363.34747026	4.087951	Tanzania	2004	5.09901951359
127.6854	136.618729766	4.093547	Ethiopia	2004	5.09901951359
127.2972	647.011985432	4.308275	Uzbekistan	2004	5.09901951359
136.3313	4492.77140381	5.157872	Lithuania	2004	5.09901951359
131.576	14206.959078	5.298255	Cyprus	2004	5.09901951359
130.3767	5623.71876609	4.491858	Grenada	2004	5.09901951359
128.3332	3125.70481497	4.419904	Cuba	2004	5.09901951359
124.1685	2277.56234459	4.925873	Thailand	2004	5.09901951359
127.1545	1844.52057222	4.980965	Iran	2004	5.09901951359
122.8722	382.190325761	4.315327	Cambodia	2004	5.09901951359
133.5149	1827.50443649	4.809969	Macedonia, FYR	2004	5.09901951359
129.5969	8637.5733012	4.592922	Trinidad and Tobago	2004	5.09901951359
135.7118	6467.8324414	4.579226	Equatorial Guinea	2004	5.09901951359
130.8055	38793.6216036	5.185494	Japan	2004	5.09901951359
129.3139	284.849154864	3.878226	Ghana	2004	5.09901951359
131.7428	2159.52960629	4.948684	Micronesia, Fed. Sts.	2004	5.09901951359
132.8173	61227.9674735	5.258791	Bermuda	2004	5.09901951359
129.2885	2301.77048101	5.16013	Fiji	2004	5.09901951359
131.5645	380.618076474	3.921397	Guinea	2004	5.09901951359
136.9456	1002.85249647	4.903278	Serbia	2004	5.09901951359
133.4815	1058.23657989	4.295986	Congo, Rep.	2004	5.09901951359
127.1919	7492.24950765	5.046813	Argentina	2004	5.09901951359
126.0124	1153.02238208	4.691627	Philippines	2004	5.09901951359
130.2944	239.011950564	3.888398	Burkina Faso	2004	5.09901951359
136.4909	1409.15680612	4.231815	Cape Verde	2004	5.09901951359
130.6927	36003.2326374	5.366886	Switzerland	2004	5.09901951359
129.4595	17831.0248707	4.910699	Puerto Rico	2004	5.09901951359
131.5972	24746.8439791	5.431153	Netherlands	2004	5.09901951359
128.885	23498.2619912	5.238391	Australia	2004	5.09901951359
132.0927	21106.7200802	5.062444	Bahamas	2004	5.09901951359
124.8335	4569.41420793	4.721781	Turkey	2004	5.09901951359
132.4676	238.996112977	4.227726	Madagascar	2004	5.09901951359
131.8655	50096.4219091	5.629666	Luxembourg	2004	5.09901951359
128.6305	13404.2295384	5.019	Greece	2004	5.09901951359
131.788	1677.81275757	4.489738	Samoa	2004	5.09901951359
131.5467	175.578912424	3.833541	Liberia	2004	5.09901951359
125.4351	1748.14967228	4.274082	Guatemala	2004	5.09901951359
131.4239	19744.887561	5.282265	Italy	2004	5.09901951359
132.6168	468.184492671	4.575847	Moldova	2004	5.09901951359
131.7228	779.243903605	4.650575	Djibouti	2004	5.09901951359
127.9373	1286.00501599	4.689939	Syria	2004	5.09901951359
133.7926	1323.37230813	4.6196	Vanuatu	2004	5.09901951359
128.0288	14853.265997	5.302282	New Zealand	2004	5.09901951359
133.8493	292.680509295	4.03498	Uganda	2004	5.09901951359
132.5969	5723.69014473	4.998307	Chile	2004	5.09901951359
129.6348	2043.13571301	4.694086	Algeria	2004	5.09901951359
126.8203	1247.3234489	4.339895	Honduras	2004	5.09901951359
133.3452	227.250521129	3.803881	Sierra Leone	2004	5.09901951359
133.0093	27752.9115822	5.475717	United Kingdom	2004	5.09901951359
126.8919	243.125315092	3.965456	Mali	2004	5.09901951359
127.383	3023.91116932	4.602759	Maldives	2004	5.09901951359
131.5529	502.187032639	4.157925	Mauritania	2004	5.09901951359
132.5608	1766.30125664	4.683374	Bosnia and Herzegovina	2004	5.09901951359
136.3939	11490.6801719	5.221591	Slovenia	2004	5.09901951359
129.6872	1263.91987656	4.678094	Paraguay	2004	5.09901951359
136.1735	5413.57266234	5.140256	Hungary	2004	5.09901951359
131.9701	358.24639845	4.044365	Benin	2004	5.09901951359
132.1673	3264.31738291	4.437314	South Africa	2004	5.09901951359
126.1769	562.283991998	4.498281	Pakistan	2004	5.09901951359
131.7175	4610.48903864	4.546094	Venezuela	2004	5.09901951359
127.9786	23107.4660758	5.230234	Kuwait	2004	5.09901951359
127.0506	2310.70694286	4.819891	Marshall Islands	2004	5.09901951359
135.4171	6357.37801931	5.104256	Slovak Republic	2004	5.09901951359
130.2566	413.318283309	4.304817	Kenya	2004	5.09901951359
132.221	9945.30172433	5.384052	Malta	2004	5.09901951359
129.9786	9181.61603338	4.74137	Barbados	2004	5.09901951359
125.7135	506.938949598	4.471781	Vietnam	2004	5.09901951359
126.8915	4385.96953983	4.971372	Malaysia	2004	5.09901951359
133.8426	1818.95881558	4.84263	Kazakhstan	2004	5.09901951359
130.2459	15408.1629359	5.285925	Spain	2004	5.09901951359
131.981	22495.2448131	5.461874	France	2004	5.09901951359
128.6421	1501.79689706	4.68082	Ecuador	2004	5.09901951359
128.8594	4207.06094691	4.724435	Panama	2004	5.09901951359
132.8586	3865.86163806	4.589264	Botswana	2004	5.09901951359
134.3794	3988.36288918	4.719378	Gabon	2004	5.09901951359
122.2831	619.539124285	4.63001	Papua New Guinea	2004	5.09901951359
131.4116	2285.36323059	4.928931	Russia	2004	5.09901951359
132.9587	1454.02285397	4.90487	Albania	2004	5.09901951359
132.92	2164.63455609	4.905453	Romania	2004	5.09901951359
133.5067	580.168288826	4.066984	Cote d'Ivoire	2004	5.09901951359
127.7189	960.79859456	4.476375	Sri Lanka	2004	5.09901951359
127.3516	1042.41443159	4.594123	Bolivia	2004	5.09901951359
127.9077	27068.974104	5.12266	Singapore	2004	5.09901951359
131.518	3899.25535525	4.86208	Brazil	2004	5.09901951359
126.4629	1323.21992869	4.421952	China	2004	5.09901951359
124.868	2015.04862724	5.005272	Jordan	2004	5.09901951359
128.7804	1029.05196629	4.569633	West Bank and Gaza	2004	5.09901951359
125.4634	417.953683814	4.293591	Bangladesh	2004	5.09901951359
130.8445	6126.09257449	5.113559	Palau	2004	5.09901951359
128.0695	35316.3390075	5.226674	United Arab Emirates	2004	5.09901951359
128.0044	819.337968115	4.533216	Kiribati	2004	5.09901951359
130.5961	14788.8900787	5.078138	Bahrain	2004	5.09901951359
130.5846	30773.705789	5.582577	Denmark	2004	5.09901951359
132.7746	627.759980057	3.980084	Gambia	2004	5.09901951359
129.7408	34230.183362	5.737782	Iceland	2004	5.09901951359
124.8147	536.604879962	4.44323	India	2004	5.09901951359
131.7094	6491.61055212	4.928241	Uruguay	2004	5.09901951359
125.2639	951.534848498	4.463092	Solomon Islands	2004	5.09901951359
123.6603	36931.3938255	5.183352	United States	2004	5.09901951359
135.5333	5782.06643255	5.005482	Croatia	2004	5.09901951359
125.6241	1560.3839395	4.574627	Egypt	2004	5.09901951359
127.0763	19366.3358332	5.137236	Israel	2004	5.09901951359
126.9897	28980.4377808	5.091801	Hong Kong, China	2004	5.09901951359
129.4643	9550.96319426	4.968756	Oman	2004	5.09901951359
133.3518	5082.32232478	4.553998	Dominica	2004	5.09901951359
134.5294	1109.03378691	4.681662	Armenia	2005	5.19615242271
131.4789	215.897067355	4.180735	Tajikistan	2005	5.19615242271
123.5687	37718.0053666	5.157438	United States	2005	5.19615242271
132.976	404.270301696	4.346258	Angola	2005	5.19615242271
132.7963	5979.06802796	4.988521	Chile	2005	5.19615242271
128.7603	2653.59346805	4.601877	Tunisia	2005	5.19615242271
136.4031	11930.4586102	5.206767	Slovenia	2005	5.19615242271
127.8784	1009.9088694	4.477227	Sri Lanka	2005	5.19615242271
131.7123	540.593140278	4.082999	Senegal	2005	5.19615242271
133.7732	578.030607392	4.061161	Cote d'Ivoire	2005	5.19615242271
125.5541	436.688183441	4.282574	Bangladesh	2005	5.19615242271
131.9788	789.393891537	4.643727	Djibouti	2005	5.19615242271
131.9515	1742.15449126	4.48858	Samoa	2005	5.19615242271
125.7912	1760.79985538	4.261123	Guatemala	2005	5.19615242271
134.2748	4029.26526552	4.717939	Gabon	2005	5.19615242271
131.8362	186.801075594	3.823429	Liberia	2005	5.19615242271
125.3711	975.605430248	4.454154	Solomon Islands	2005	5.19615242271
132.853	504.530065152	4.570778	Moldova	2005	5.19615242271
133.6632	128.296115923	3.944918	Burundi	2005	5.19615242271
133.0008	2260.21513884	4.894975	Romania	2005	5.19615242271
131.2664	19781.9585268	5.288292	Italy	2005	5.19615242271
129.3691	294.408016869	3.876989	Ghana	2005	5.19615242271
131.48	25194.3412227	5.410759	Netherlands	2005	5.19615242271
130.688	426.517488647	4.304781	Kenya	2005	5.19615242271
130.7231	39295.306204	5.184862	Japan	2005	5.19615242271
130.2517	9454.34246352	4.731957	Barbados	2005	5.19615242271
133.1934	360.07078752	4.199075	Comoros	2005	5.19615242271
134.527	7194.62172761	4.651761	Libya	2005	5.19615242271
132.5372	359.071237345	4.329919	Zambia	2005	5.19615242271
128.0314	1330.32141465	4.67869	Syria	2005	5.19615242271
127.5675	2721.81492047	4.612195	Maldives	2005	5.19615242271
136.5718	4873.50423395	5.155229	Lithuania	2005	5.19615242271
124.8126	25437.6513363	5.158259	Canada	2005	5.19615242271
132.7762	1854.79143131	4.680414	Bosnia and Herzegovina	2005	5.19615242271
135.2429	1804.05255375	4.980204	Montenegro	2005	5.19615242271
133.7296	5052.62409033	4.539671	Dominica	2005	5.19615242271
127.0582	249.991930769	3.968096	Mali	2005	5.19615242271
128.5975	13657.7093404	5.007733	Greece	2005	5.19615242271
127.4415	8107.97536482	5.036808	Argentina	2005	5.19615242271
131.6012	51927.3609635	5.607367	Luxembourg	2005	5.19615242271
122.357	626.308248279	4.626554	Papua New Guinea	2005	5.19615242271
132.9392	62143.336331	5.257891	Bermuda	2005	5.19615242271
138.0838	5956.41926387	5.179334	Estonia	2005	5.19615242271
132.4058	11102.9321569	4.757137	Antigua and Barbuda	2005	5.19615242271
136.1284	312.161926412	4.305614	Mozambique	2005	5.19615242271
135.5197	6025.45547654	4.996867	Croatia	2005	5.19615242271
129.4407	24033.7833025	5.458623	Belgium	2005	5.19615242271
132.0766	252.950350251	3.871647	Togo	2005	5.19615242271
127.6974	22024.0501463	5.070593	Macao, China	2005	5.19615242271
129.7162	36128.5924399	5.724098	Iceland	2005	5.19615242271
131.8554	6967.47127519	4.898405	Uruguay	2005	5.19615242271
130.1852	2115.02706859	5.061758	Tonga	2005	5.19615242271
128.9158	9439.85853666	4.708865	Saudi Arabia	2005	5.19615242271
132.8493	19621.6185902	5.696106	Greenland	2005	5.19615242271
127.8954	28388.8696603	5.133095	Singapore	2005	5.19615242271
130.2584	634.722813786	4.058519	Cameroon	2005	5.19615242271
134.8441	11586.9625429	5.216079	Portugal	2005	5.19615242271
126.7851	1464.107627	4.439977	China	2005	5.19615242271
125.3939	319.491417673	4.232003	Timor-Leste	2005	5.19615242271
127.8195	178.673817904	4.14071	Eritrea	2005	5.19615242271
131.6289	2442.96296614	4.926272	Russia	2005	5.19615242271
131.5445	92.3672561639	3.781361	Congo, Dem. Rep.	2005	5.19615242271
125.1632	237.109846229	4.196501	Nepal	2005	5.19615242271
133.9942	1977.73936762	4.849431	Kazakhstan	2005	5.19615242271
129.0879	4431.12808725	4.721964	Panama	2005	5.19615242271
130.1545	379.68413297	4.098837	Tanzania	2005	5.19615242271
